date,heure,voitureMarque,voitureModele,imgGlobalName,imgPlaqueName,plateNumber
2021-09-20,08:42:10,FIAT,Tipo,17581848.jpg,17581848ff334a.png,1-KLR-040
2021-09-20,08:41:03,Hyundai,i20,17581842.jpg,17581842f0b36d.png,1-YKT-159
2021-09-20,08:40:29,BMW,1,17581838.jpg,17581838bc9314.png,1-YUV-858
2021-09-20,08:39:48,Skoda,Kodiaq,17581835.jpg,17581835274a47.png,1-TCQ-418
2021-09-20,08:39:15,,,17581833.jpg,17581833016d2f.png,1-VTN-375
2021-09-20,08:38:31,Toyota,Yaris,17581832.jpg,1758183235d222.png,1-YPN-934
2021-09-20,08:37:44,FIAT,Tipo,17581830.jpg,175818308b6d3b.png,1-YMR-199
2021-09-20,08:37:04,Opel,Corsa,17581827.jpg,17581827a16858.png,2-AGX-400
2021-09-20,08:36:27,Opel,Astra,17581825.jpg,17581825c33e55.png,1-BCE-403
2021-09-20,08:35:39,Mercedes-Benz,E-Klasse,17581824.jpg,17581824296ea1.png,1-YMU-662
2021-09-19,23:13:46,Volkswagen,Multivan,17580566.jpg,175805666c8fe1.png,1-HRU-670
2021-09-19,22:27:16,Mercedes-Benz,C-Klasse,17580119.jpg,175801192bcb1d.png,1-STJ-236
2021-09-19,22:17:04,SAAB,9-3,17580026.jpg,175800266216f4.png,2-ATQ-055
2021-09-19,21:38:50,Mercedes-Benz,E-Klasse,17579547.jpg,175795475cdb8a.png,010-VDB
2021-09-19,21:25:08,Renault,Clio,17579385.jpg,175793859a95c3.png,2 ART 427
2021-09-19,21:22:00,Volkswagen,Touran,17579359.jpg,17579359f3e3d4.png,1-JSK-218
2021-09-19,21:19:50,Land,Rover,17579338.jpg,175793388e6c13.png,2-AFA-974
2021-09-19,21:17:29,Opel,Astra,17579313.jpg,17579313e2bf0a.png,1-XKY-060
2021-09-19,21:15:10,Volvo,XC60,17579294.jpg,17579294421e2e.png,1-WXW-799
2021-09-19,20:54:35,,,17579067.jpg,175790679295d7.png,1-VNC-271
2021-09-19,20:47:32,Volkswagen,Sharan,17578991.jpg,17578991d66482.png,1-AAW-510
2021-09-19,20:06:35,Tesla,Model,17578509.jpg,1757850983703e.png,1-XGE-752
2021-09-19,19:35:00,Audi,S6,17578048.jpg,1757804872d687.png,TRUCKS
2021-09-19,18:55:44,Bürstner,,17577606.jpg,17577606137979.png,1-LPP-001
2021-09-19,17:22:34,Volkswagen,Golf,17576974.jpg,17576974e46e71.png,1-XGY-027
2021-09-19,17:06:19,Mercedes-Benz,GLC-Klasse,17576844.jpg,175768446644fe.png,1-VRP-002
2021-09-19,16:06:44,Volvo,FH,17576299.jpg,17576299084386.png,1-RGH-550
2021-09-19,16:01:15,Volvo,FH,17576243.jpg,175762433fd958.png,1-XNA-975
2021-09-19,15:24:37,Skoda,Kodiaq,17575903.jpg,175759030623b8.png,1-XTW-005
2021-09-19,15:19:02,Volvo,V60,17575864.jpg,17575864aeae35.png,1-GRC-100
2021-09-19,14:49:16,Volkswagen,Polo,17575661.jpg,17575661f5e2d6.png,TTA-002
2021-09-19,14:29:59,Ram,Pickup,17575504.jpg,17575504e3e0ad.png,1-AZF-165
2021-09-19,14:12:49,Mercedes-Benz,Actros,17575365.jpg,1757536581b2c0.png,1-WHL-321
2021-09-19,11:55:31,Opel,Zafira,17574518.jpg,17574518204cc8.png,400-BXU
2021-09-19,10:25:40,SEAT,Ibiza,17573890.jpg,175738904eb18d.png,1-TFM-095
2021-09-19,01:10:34,Volkswagen,Polo,17572629.jpg,1757262982d936.png,TTA-002
2021-09-19,00:56:57,Audi,A7,17572531.jpg,175725318faeae.png,1-FIW-110
2021-09-19,00:36:00,Mercedes-Benz,V-Klasse,17572368.jpg,17572368ae6d81.png,1-JKA-673
2021-09-18,23:14:46,Porsche,Cayenne,17571512.jpg,17571512ae284f.png,2-ATZ-170
2021-09-18,23:12:36,Aston,Martin,17571487.jpg,1757148783409e.png,1-YUR-623
2021-09-18,23:10:34,Rolls-Royce,Wraith,17571472.jpg,17571472a8a227.png,2-AJL-344
2021-09-18,23:08:22,Land,Rover,17571453.jpg,17571453c4866f.png,1-SUP-898
2021-09-18,23:06:10,Volvo,V70,17571426.jpg,17571426b403cc.png,1-B
2021-09-18,23:03:02,Bentley,Bentayga,17571394.jpg,17571394ee8a66.png,1-RJR-219
2021-09-18,22:56:28,Toyota,Aygo,17571340.jpg,175713406b2827.png,1-WCU-517
2021-09-18,21:36:08,Peugeot,508,17570532.jpg,17570532e16d7d.png,1-DQQ-304
2021-09-18,20:17:06,Iveco,Daily,17569875.jpg,17569875600a83.png,1-GPP-142
2021-09-18,20:16:18,Iveco,Daily,17569866.jpg,1756986671bdd0.png,1-GPP-142
2021-09-18,19:51:14,Audi,A4,17569693.jpg,17569693e01c90.png,1-LKR-880
2021-09-18,19:36:08,Nissan,Qashqai,17569537.jpg,17569537c96f23.png,1-GKL-435
2021-09-18,19:30:07,Skoda,Superb,17569474.jpg,17569474904abd.png,CD-AA-001
2021-09-18,17:08:20,Renault,Grand,17568433.jpg,17568433345928.png,1-WEQ-093
2021-09-18,17:05:15,Hobby,,17568414.jpg,17568414f69b6f.png,Q-AJG-557
2021-09-18,17:05:10,Citroёn,C3,17568413.jpg,1756841377eb35.png,JJJ-850
2021-09-18,15:36:00,SEAT,Alhambra,17567875.jpg,17567875bd8b53.png,1-PDX-938
2021-09-18,15:27:42,Peugeot,308,17567797.jpg,175677970fd844.png,1-XNN-051
2021-09-18,15:16:37,SAAB,9-5,17567711.jpg,17567711820ff8.png,1-WAP-380
2021-09-18,14:07:42,Audi,A3,17567344.jpg,17567344c338c0.png,1-TNU-220
2021-09-18,13:59:51,BMW,X1,17567298.jpg,175672981a633f.png,2-AKC-987
2021-09-18,13:20:47,,,17567039.jpg,17567039e5abd2.png,QHW-764
2021-09-18,13:11:10,Mercedes-Benz,A-Klasse,17566994.jpg,17566994312dbb.png,1-WWW-985
2021-09-18,10:00:40,Toyota,Mirai,17566153.jpg,17566153e7d531.png,2-AAQ-870
2021-09-18,01:17:50,Honda,CRF,17565122.jpg,17565122af37a1.png,M-AZM-292
2021-09-18,01:15:16,BMW,R,17565104.jpg,1756510489b070.png,M-BBQ-749
2021-09-18,01:12:14,Maserati,Levante,17565093.jpg,175650931381cb.png,1-XCJ-060
2021-09-17,21:05:03,BMW,5,17563474.jpg,175634746ea6c0.png,2-ARQ-851
2021-09-17,20:44:38,Volkswagen,Transporter,17563344.jpg,175633444a2b74.png,OCR-485
2021-09-17,20:43:56,Volkswagen,Transporter,17563337.jpg,17563337e05bc8.png,OCR-485
2021-09-17,20:40:20,BMW,M2,17563311.jpg,1756331171c1c3.png,1-CXV-776
2021-09-17,20:39:57,BMW,M2,17563307.jpg,17563307c0acab.png,1-CXV-776
2021-09-17,16:47:17,SYM,Mio,17561738.jpg,1756173831c716.png,M-APL-572
2021-09-17,16:45:33,Vespa,Sprint,17561718.jpg,17561718569a2a.png,M-AED-147
2021-09-17,16:43:38,Mercedes-Benz,A-Klasse,17561696.jpg,17561696619f68.png,1-FNW-508
2021-09-17,15:53:49,Volkswagen,Passat,17561234.jpg,175612342f4579.png,1-YBK-623
2021-09-17,15:52:47,Volvo,V60,17561225.jpg,175612253031c8.png,1-VNC-841
2021-09-17,15:51:41,BMW,3,17561219.jpg,175612199b9684.png,1-WCN-317
2021-09-17,15:49:04,BMW,3,17561204.jpg,1756120441c74a.png,1-JPE-025
2021-09-17,15:39:32,Porsche,911,17561113.jpg,175611137b9549.png,2-ASE-909
2021-09-17,10:01:41,Volvo,V90,17559420.jpg,175594204c1697.png,1-FKX-174
2021-09-17,04:13:32,Renault,Master,17558699.jpg,17558699cc9c28.png,2-AMT-449
2021-09-17,01:27:48,Harley-Davidson,FL,17558379.jpg,17558379421af0.png,M-ARE-186
2021-09-16,23:31:42,License,plate,17557664.jpg,17557664640273.png,1-FWS-598
2021-09-16,23:08:31,Mercedes-Benz,CLA-Klasse,17557472.jpg,175574726d3852.png,1-RXR-340
2021-09-16,22:29:47,Van,Hool,17557142.jpg,17557142e25807.png,Q-ALR-950
2021-09-16,22:16:11,Mercedes-Benz,E-Klasse,17556989.jpg,17556989e15745.png,1-XTV-025
2021-09-16,22:11:33,Audi,A8,17556916.jpg,1755691623c0e9.png,1-ADX-493
2021-09-16,22:00:50,Nissan,Navara,17556782.jpg,175567823460ab.png,1-SUG-061
2021-09-16,22:00:32,Nissan,Navara,17556775.jpg,175567759eb9bb.png,1-SUG-061
2021-09-16,21:50:46,Suzuki,SX4,17556689.jpg,1755668942c168.png,2-AFC-832
2021-09-16,21:42:04,Mercedes-Benz,S-Klasse,17556604.jpg,175566044990d3.png,B-3229
2021-09-16,21:37:59,Ford,Mustang,17556563.jpg,175565637bc1e0.png,1-DHH-276
2021-09-16,20:46:53,Porsche,Panamera,17556208.jpg,1755620885e32c.png,2-AXX-361
2021-09-16,20:41:33,BMW,X1,17556164.jpg,175561649e29ac.png,1-SPX-027
2021-09-16,20:12:30,Renault,Captur,17555798.jpg,175557981b368b.png,1-JFU-940
2021-09-16,19:32:24,Krone,Mega,17555233.jpg,17555233df1a8f.png,1-QCK-571
2021-09-16,19:30:40,Alpine,A110,17555204.jpg,175552043b2441.png,1-WUX-053
2021-09-16,19:30:23,Toyota,Prius,17555196.jpg,175551965b668c.png,1-EDK-219
2021-09-16,19:30:07,Alpine,A110,17555194.jpg,17555194bf2882.png,1-WUX-053
2021-09-16,19:20:47,,,17555034.jpg,17555034677ea8.png,1-QBO-016
2021-09-16,19:13:51,Peugeot,Partner,17554920.jpg,17554920a0800e.png,1-NUP-787
2021-09-16,19:12:46,Renault,Grand,17554903.jpg,17554903918aea.png,1-CXP-753
2021-09-16,19:11:55,Toyota,Yaris,17554888.jpg,17554888549920.png,PLD-037
2021-09-16,19:09:37,Renault,Kangoo,17554839.jpg,175548392b600d.png,1-FUL-890
2021-09-16,19:08:35,Dacia,Dokker,17554824.jpg,17554824ad91ba.png,1-GHS-141
2021-09-16,19:07:35,FIAT,Ducato,17554811.jpg,1755481136b765.png,1-JNB-928
2021-09-16,19:06:53,Audi,A5,17554805.jpg,17554805cc02ff.png,1-VKC-192
2021-09-16,18:59:31,Van,Hool,17554712.jpg,175547126036aa.png,QID-678
2021-09-16,18:58:13,Mercedes-Benz,E-Klasse,17554697.jpg,17554697aebe21.png,1-JFE-792
2021-09-16,18:46:40,FIAT,500,17554592.jpg,175545920b7f2b.png,1-YXR-547
2021-09-16,17:46:18,Volvo,V60,17554267.jpg,17554267a7ff5d.png,1-GNG-405
2021-09-16,16:53:43,Volkswagen,Golf,17553922.jpg,175539228bc6bb.png,1-RPU-234
2021-09-16,14:57:52,Toyota,Yaris,17553318.jpg,1755331880858f.png,2-ASU-766
2021-09-16,14:24:48,Alfa,Romeo,17553159.jpg,17553159b5e047.png,50-G-24
2021-09-16,13:57:13,Lancia,Ypsilon,17552997.jpg,17552997aef466.png,1-WSC-086
2021-09-16,11:19:32,FIAT,500,17551907.jpg,17551907d4c9c7.png,1-VQF-801
2021-09-16,11:16:42,Peugeot,3008,17551889.jpg,17551889a670f4.png,1-XTK-533
2021-09-16,11:12:48,Land,Rover,17551852.jpg,17551852a134c4.png,B-1460
2021-09-16,11:11:03,Jeep,Renegade,17551838.jpg,175518384c9bef.png,1-UFF-564
2021-09-16,11:06:00,Alfa,Romeo,17551809.jpg,1755180905af3d.png,2-ANR-983
2021-09-16,10:21:23,License,plate,17551651.jpg,175516511852b6.png,PGL-726
2021-09-16,10:19:35,Iveco,Daily,17551644.jpg,1755164443485b.png,CD-AG-225
2021-09-16,10:17:40,Toyota,ProAce,17551637.jpg,17551637e1959d.png,1-LPG-659
2021-09-16,01:57:57,Jaguar,F-Type,17550493.jpg,1755049374dfa8.png,1-FMN-911
2021-09-15,22:13:41,Suzuki,Splash,17548757.jpg,1754875784f367.png,1-ASL-514
2021-09-15,22:12:53,Citroёn,C3,17548751.jpg,175487514acd62.png,1-YBE-816
2021-09-15,22:09:45,Audi,A4,17548720.jpg,175487208f8c92.png,1-CNS-724
2021-09-15,21:19:02,Audi,Q3,17548219.jpg,175482192d8003.png,2-ATG-919
2021-09-15,20:28:42,Audi,A6,17547707.jpg,175477076b5260.png,1-LBK-069
2021-09-15,19:50:51,SAAB,9-5,17547361.jpg,17547361bdfe93.png,1-XPY-829
2021-09-15,19:48:44,SAAB,9-5,17547344.jpg,175473449ba760.png,1-XPY-829
2021-09-15,19:04:05,Porsche,911,17546996.jpg,17546996fd5bc3.png,1-SGK-221
2021-09-15,17:30:06,Renault,Grand,17546495.jpg,1754649514d53d.png,1-UUV-238
2021-09-15,17:20:46,Volvo,XC40,17546411.jpg,1754641122f899.png,2-ABW-814
2021-09-15,17:15:38,BMW,5,17546361.jpg,175463618e4aa1.png,1-YPD-420
2021-09-15,17:12:24,Volvo,V60,17546336.jpg,17546336fdb53e.png,1-JKN-436
2021-09-15,16:55:17,BMW,3,17546222.jpg,1754622260cdc9.png,1-ZBL-992
2021-09-15,16:53:17,Scania,S-series,17546204.jpg,17546204785fe7.png,1-XLW-694
2021-09-15,13:17:45,BMW,3,17544852.jpg,175448521a0fbd.png,1-WEG-464
2021-09-15,11:39:15,BMW,8,17544398.jpg,17544398e04fc6.png,R-17
2021-09-15,10:35:04,Opel,Antara,17544163.jpg,17544163a6e17e.png,CD-AX-647
2021-09-15,10:33:45,Mercedes-Benz,E-Klasse,17544158.jpg,175441587107e5.png,MAC-72
2021-09-15,10:32:18,BMW,1,17544150.jpg,17544150428103.png,1-PPN-328
2021-09-15,10:10:59,Audi,Q2,17544064.jpg,17544064613a13.png,1-UMM-203
2021-09-15,10:10:19,Mercedes-Benz,GLC-Klasse,17544062.jpg,175440625d55b8.png,1-YSU-045
2021-09-15,10:09:25,Mercedes-Benz,E-Klasse,17544060.jpg,17544060f5216a.png,1-XHR-675
2021-09-14,22:52:10,Toyota,Land,17542347.jpg,1754234724f397.png,1-KHV-065
2021-09-14,22:14:15,Van,Hool,17541987.jpg,175419877aff7b.png,1-SHK-922
2021-09-14,22:03:02,GMC,Savana,17541890.jpg,17541890c226f8.png,1-BZF-920
2021-09-14,21:37:23,Renault,Scenic,17541628.jpg,175416289bb2bd.png,1-BCR-470
2021-09-14,21:15:22,BMW,5,17541444.jpg,17541444ff4537.png,1-GUY-028
2021-09-14,21:07:28,SAAB,9-3,17541401.jpg,17541401fa2ec8.png,TAT-047
2021-09-14,19:48:10,Audi,Q2,17540875.jpg,17540875cad2bc.png,1-NHZ-724
2021-09-14,19:47:29,Audi,Q2,17540870.jpg,17540870ad88a1.png,1-NHZ-724
2021-09-14,19:34:44,Audi,Q5,17540743.jpg,17540743eb0729.png,2-ABM-492
2021-09-14,19:04:24,Volkswagen,Multivan,17540583.jpg,1754058398b6a7.png,CD-AY-793
2021-09-14,18:50:17,Peugeot,205,17540493.jpg,175404931ecc74.png,O-AFQ-916
2021-09-14,18:37:58,Mercedes-Benz,E-Klasse,17540396.jpg,175403967bbf87.png,DHANANI
2021-09-14,18:34:37,Caravans,International,17540373.jpg,175403735ef97b.png,1-YBD-426
2021-09-14,18:31:15,Mercedes-Benz,Vito,17540353.jpg,1754035378f599.png,1-GSC-298
2021-09-14,16:46:11,Volvo,XC60,17539673.jpg,175396738b2a18.png,1-DHM-067
2021-09-14,16:36:35,Ram,Pickup,17539607.jpg,175396079a2014.png,1-FYP-638
2021-09-14,16:35:09,Mercedes-Benz,C-Klasse,17539594.jpg,17539594654bfd.png,1-RFV-079
2021-09-14,16:29:11,Volvo,V40,17539553.jpg,175395534ba240.png,1-UBS-754
2021-09-14,16:28:21,Mitsubishi,Outlander,17539546.jpg,17539546595ebf.png,1-WNH-721
2021-09-14,15:45:53,BMW,X6,17539274.jpg,17539274a97273.png,E M O A
2021-09-14,14:27:11,Jaguar,XE,17538708.jpg,175387080a06fd.png,1-TNM-496
2021-09-14,14:26:17,Maserati,Levante,17538699.jpg,175386992eb1b7.png,1-WEM-014
2021-09-14,14:19:14,BMW,4,17538623.jpg,17538623336439.png,1-WHM-403
2021-09-14,14:06:54,Volkswagen,Polo,17538530.jpg,17538530d3b5ee.png,O-AEF-270
2021-09-14,14:06:24,Volkswagen,Polo,17538526.jpg,17538526b71e4f.png,O-AEF-270
2021-09-14,14:05:44,Triumph,TR6,17538523.jpg,17538523839d9b.png,1-OZB-484
2021-09-14,14:05:10,Mercedes-Benz,E-Klasse,17538518.jpg,1753851827d134.png,2-AWW-990
2021-09-14,13:59:17,BMW,3,17538482.jpg,17538482a826e5.png,1-GNY-871
2021-09-14,13:57:36,Mercedes-Benz,CLA-Klasse,17538472.jpg,175384728e09ca.png,2-AKL-788
