date,heure,voitureMarque,voitureModele,imgGlobalName,imgPlaqueName,plateNumber
2021-09-21,22:01:46,Citroёn,C3,17592535.jpg,1759253519961d.png,1662 KFV
2021-09-21,22:00:05,Citroёn,C3,17592521.jpg,175925217320cd.png,6053 JXP
2021-09-21,21:58:10,Citroёn,C3,17592502.jpg,175925022b5251.png,0469 LBG
2021-09-21,21:57:29,Nissan,Juke,17592497.jpg,175924975b0260.png,5398 LPC
2021-09-21,21:56:49,Audi,A3,17592488.jpg,17592488f0d871.png,3503 LLC
2021-09-21,21:56:28,Toyota,C-HR,17592483.jpg,17592483f0ee31.png,1397 LPZ
2021-09-21,21:56:09,Toyota,Yaris,17592480.jpg,17592480b0676c.png,7072 LND
2021-09-21,21:55:46,Mercedes-Benz,E-Klasse,17592475.jpg,175924759d822b.png,3064 LJR
2021-09-21,21:55:35,FIAT,Tipo,17592474.jpg,17592474e6a01a.png,6377 LPP
2021-09-21,21:55:00,Toyota,Land,17592471.jpg,17592471b00776.png,2847 LSK
2021-09-21,21:53:20,Volkswagen,Polo,17592456.jpg,17592456a683f4.png,GC 4513 CF
2021-09-21,21:51:57,Nissan,Patrol,17592449.jpg,175924498b227e.png,AB 0048 V
2021-09-21,21:51:06,Toyota,Hilux,17592442.jpg,175924424c438c.png,GC 2867 BJ
2021-09-21,21:50:35,Toyota,Avensis,17592436.jpg,17592436c017d9.png,AB 0362 V
2021-09-21,21:50:10,SEAT,Leon,17592432.jpg,175924326f149f.png,AB 0451 V
2021-09-21,21:49:42,SEAT,Ibiza,17592428.jpg,17592428b6fc81.png,AB 0572 V
2021-09-21,21:48:30,Skoda,Octavia,17592417.jpg,1759241737deba.png,AB 1189 V
2021-09-21,21:48:06,Renault,Laguna,17592415.jpg,1759241517a917.png,AB 1209 V
2021-09-21,21:47:45,Opel,Corsa,17592408.jpg,175924088abade.png,AB 1443 V
2021-09-21,21:47:16,SEAT,Toledo,17592402.jpg,175924020ac945.png,AB 1624 V
2021-09-21,21:45:56,Volkswagen,Golf,17592386.jpg,17592386180b3d.png,AB 2182 V
2021-09-21,21:45:36,Ford,Focus,17592381.jpg,175923816c0094.png,AB 2317 V
2021-09-21,21:45:13,Volkswagen,Transporter,17592376.jpg,17592376570962.png,AB 2920 V
2021-09-21,21:44:20,Peugeot,206,17592363.jpg,1759236361e59f.png,AB 3454 V
2021-09-21,21:44:02,Nissan,Terrano,17592361.jpg,1759236126ae21.png,AB 3562 V
2021-09-21,21:43:42,Daewoo,Nubira,17592358.jpg,175923582a027d.png,AB 3942 V
2021-09-21,21:43:05,Citroёn,Berlingo,17592353.jpg,175923538fc86b.png,AB 3979 V
2021-09-21,21:42:38,Peugeot,206,17592345.jpg,17592345b18555.png,AB 4711 V
2021-09-21,21:42:18,Renault,Kangoo,17592344.jpg,17592344b93057.png,AB 4770 V
2021-09-21,21:41:51,Opel,Zafira,17592339.jpg,17592339a53286.png,AB 4803 V
2021-09-21,21:41:25,FIAT,Scudo,17592329.jpg,17592329ceba36.png,AB 4970 V
2021-09-21,21:40:12,Mercedes-Benz,Sprinter,17592313.jpg,175923134e79ea.png,AB 5018 V
2021-09-21,21:39:46,Daewoo,Nubira,17592307.jpg,175923070295ad.png,AB 5226 V
2021-09-21,21:39:22,Peugeot,Partner,17592303.jpg,175923036df41c.png,AB 5402 V
2021-09-21,21:39:00,Mitsubishi,L300,17592298.jpg,17592298ea7de1.png,AB 5548 V
2021-09-21,21:38:40,Mitsubishi,L300,17592294.jpg,17592294915f35.png,AB 5548 V
2021-09-21,21:38:20,Renault,Scenic,17592290.jpg,1759229083dfe7.png,AB 5569 V
2021-09-21,21:37:59,SEAT,Arosa,17592284.jpg,1759228457e460.png,AB 5759 V
2021-09-21,21:36:53,SEAT,Ibiza,17592274.jpg,17592274379696.png,AB 6142 V
2021-09-21,21:36:31,Ford,Focus,17592268.jpg,17592268042c15.png,AB 6351 V
2021-09-21,21:36:04,Citroёn,Berlingo,17592261.jpg,175922617b4606.png,AB 6481 V
2021-09-21,21:35:41,Citroёn,Xsara,17592258.jpg,17592258afdc68.png,AB 6551 V
2021-09-21,21:35:17,Volkswagen,Golf,17592251.jpg,175922518faeed.png,AB 6871 V
2021-09-21,21:32:55,Lancia,Lybra,17592225.jpg,17592225bd27de.png,AB 7259 V
2021-09-21,21:32:34,Opel,Astra,17592218.jpg,17592218c824ef.png,AB 7531 V
2021-09-21,21:32:11,Kymco,,17592210.jpg,175922103a5f17.png,AB 7898 V
2021-09-21,21:31:50,Mitsubishi,Carisma,17592205.jpg,17592205dcf086.png,AB 7908 V
2021-09-21,21:31:27,Volkswagen,Polo,17592199.jpg,1759219927010a.png,AB 7985 V
2021-09-21,19:55:57,SEAT,Cordoba,17591248.jpg,17591248999534.png,H 0961 Y
2021-09-21,19:54:15,KIA,Picanto,17591238.jpg,1759123845fc80.png,5034 JPZ
2021-09-21,19:52:21,SEAT,Leon,17591226.jpg,1759122614d850.png,5634 KVG
2021-09-21,19:51:02,Volkswagen,New,17591217.jpg,175912175b0366.png,5146 DHZ
2021-09-21,19:49:44,Mercedes-Benz,C-Klasse,17591203.jpg,17591203fecf65.png,2111 JLS
2021-09-21,19:48:30,Toyota,Avensis,17591189.jpg,17591189ad4d25.png,2272 FMH
2021-09-21,19:46:46,Volkswagen,Golf,17591177.jpg,17591177c76245.png,6193 HVG
2021-09-21,18:41:14,BMW,X6,17590657.jpg,17590657408890.png,1614 GSW
2021-09-21,17:32:05,Porsche,Cayenne,17590345.jpg,175903455035ac.png,3130 HJF
2021-09-21,17:31:25,Audi,Q5,17590340.jpg,175903408a992d.png,8968 KCK
2021-09-21,17:01:47,KTM,Adventure,17590174.jpg,17590174bcc3a7.png,6277 JBZ
2021-09-21,16:24:36,Nissan,Qashqai+2,17590017.jpg,17590017c4435f.png,4883 GMZ
2021-09-21,16:06:56,Mazda,3,17589897.jpg,175898979bc3dd.png,7245 GNN
2021-09-21,12:48:16,BMW,3,17588950.jpg,17588950c4d384.png,CD 3 048
2021-09-21,11:24:21,Porsche,911,17588532.jpg,17588532d76e77.png,B 2684 JS
2021-09-21,09:26:18,Mercedes-Benz,C-Klasse,17588188.jpg,1758818899a313.png,6048 LPY
2021-09-21,03:08:56,Audi,A6,17587727.jpg,17587727757a69.png,0998 LRC
2021-09-21,02:18:26,Jaguar,E-Type,17587664.jpg,17587664ab2ece.png,TF-29820
2021-09-21,02:17:35,Jaguar,XK140,17587663.jpg,175876634938a6.png,H 0797 BBB
2021-09-21,02:16:42,Austin,Healey,17587660.jpg,17587660842c8f.png,TF-13306
2021-09-21,01:42:06,Volkswagen,Tiguan,17587570.jpg,1758757020ab7b.png,4062 GZN
2021-09-21,01:10:36,Nissan,Micra,17587476.jpg,1758747665893d.png,O 2419 BV
2021-09-21,00:00:05,Skoda,Superb,17587305.jpg,17587305414dbe.png,1744 JYY
2021-09-20,23:54:26,Mercedes-Benz,E-Klasse,17587281.jpg,1758728152d1c4.png,4694 BGW
2021-09-20,23:52:50,Volkswagen,Transporter,17587270.jpg,175872701a397c.png,0907 BGS
2021-09-20,23:51:30,Volkswagen,Multivan,17587253.jpg,1758725314ed47.png,1453 KRV
2021-09-20,23:49:57,Westfalia,Marco,17587245.jpg,175872450fad4b.png,7031 HJW
2021-09-20,23:47:02,Hyundai,Lantra,17587221.jpg,17587221c4443e.png,AB 8295 V
2021-09-20,23:45:24,Citroёn,Saxo,17587205.jpg,17587205e96cc4.png,AB 8508 V
2021-09-20,23:45:04,Citroёn,Saxo,17587202.jpg,17587202f8fb72.png,AB 8508 V
2021-09-20,23:39:47,Renault,Megane,17587155.jpg,17587155858237.png,CA 6190 BG
2021-09-20,23:30:57,Toyota,Yaris,17587086.jpg,17587086876380.png,GC 5422 CK
2021-09-20,23:29:10,Hyundai,Accent,17587073.jpg,17587073c2296d.png,GC 2842 CK
2021-09-20,23:28:01,Ford,Focus,17587066.jpg,17587066fee7d9.png,GC 6298 CK
2021-09-20,23:24:58,Mitsubishi,Montero,17587046.jpg,17587046a78461.png,TF 5484 AS
2021-09-20,23:24:35,Volkswagen,Polo,17587043.jpg,17587043211a3f.png,0922 KYD
2021-09-20,23:23:02,Volkswagen,Polo,17587028.jpg,175870282c4630.png,2122 LNP
2021-09-20,23:22:35,Renault,Master,17587022.jpg,17587022043927.png,4579 JVM
2021-09-20,23:21:05,BMW,3,17587010.jpg,17587010c2e190.png,M 9020 UG
2021-09-20,23:20:27,Peugeot,Partner,17587004.jpg,175870040e5421.png,1228 FMW
2021-09-20,23:19:09,BMW,5,17586995.jpg,17586995251cb9.png,M 1203 XU
2021-09-20,23:17:24,Mercedes-Benz,CLK-Klasse,17586978.jpg,17586978c4931d.png,M 7616 YG
2021-09-20,23:17:02,Isuzu,F-Series,17586974.jpg,1758697416a835.png,9239 JBV
2021-09-20,23:15:19,Volvo,XC60,17586959.jpg,17586959923ff2.png,6888 LLZ
2021-09-20,23:13:48,Peugeot,5008,17586950.jpg,1758695037a459.png,5565 LFF
2021-09-20,23:12:32,Hyundai,Tucson,17586944.jpg,1758694422a6f0.png,7333 KJP
2021-09-20,23:12:10,Toyota,Land,17586938.jpg,175869389a1239.png,GC 0118 AY
2021-09-20,23:11:17,Mercedes-Benz,GLC-Klasse,17586927.jpg,17586927c8d7cf.png,0111 KGG
2021-09-20,23:09:31,Volkswagen,T-Cross,17586917.jpg,175869179f9df0.png,5495 LNR
2021-09-20,23:07:17,Volkswagen,T-Cross,17586901.jpg,17586901b6b1fe.png,3702 LPY
2021-09-20,23:05:02,Land,Rover,17586885.jpg,17586885803197.png,6823 KVG
2021-09-20,23:04:32,Mercedes-Benz,C-Klasse,17586882.jpg,1758688295ce5e.png,6131 LBK
2021-09-20,23:03:56,Mercedes-Benz,E-Klasse,17586873.jpg,175868730b0373.png,9425 JYB
2021-09-20,23:03:08,Land,Rover,17586866.jpg,17586866f826f8.png,0619 HWV
2021-09-20,23:01:07,Land,Rover,17586848.jpg,175868482f3852.png,1759 JXL
2021-09-20,22:47:44,Ford,Kuga,17586734.jpg,175867343ed2f7.png,9553 LPT
2021-09-20,22:46:44,Mercedes-Benz,CLA-Klasse,17586721.jpg,17586721a0a525.png,9001 LFL
2021-09-20,22:43:22,Volkswagen,Tiguan,17586683.jpg,1758668373bc5a.png,3067 LLM
2021-09-20,22:41:21,BMW,X6,17586661.jpg,17586661dd9038.png,6302 LSL
2021-09-20,22:36:13,Ford,Mustang,17586617.jpg,17586617c66c41.png,1598 KDJ
2021-09-20,22:33:01,Audi,A6,17586589.jpg,17586589279d1d.png,2192 JSM
2021-09-20,22:32:14,Renault,Captur,17586580.jpg,1758658067f35e.png,9493 LJY
2021-09-20,22:23:25,Renault,Kangoo,17586477.jpg,175864772292b6.png,1097 DTG
2021-09-20,18:59:21,Citroёn,8,17584922.jpg,1758492244a8fa.png,GR-50135
2021-09-20,18:57:57,Citroёn,2CV,17584910.jpg,175849107bca7c.png,GR 9175 C
2021-09-20,18:57:40,Citroёn,2CV,17584907.jpg,17584907100560.png,GR 9175 C
2021-09-20,18:57:05,Renault,7,17584896.jpg,17584896d2a901.png,GR 7151 F
2021-09-20,18:56:51,Renault,7,17584894.jpg,1758489475c7d2.png,GR 7151 F
2021-09-20,18:56:14,Ebro,L-Series,17584887.jpg,17584887d8bad2.png,GR 9871 I
2021-09-20,18:55:57,Ebro,L-Series,17584882.jpg,17584882c6ea64.png,GR 9871 I
2021-09-20,18:54:10,Renault,4,17584863.jpg,1758486325ec9a.png,GR 1047 J
2021-09-20,18:53:53,Renault,4,17584861.jpg,17584861688600.png,GR 1047 J
2021-09-20,18:53:18,Renault,5,17584850.jpg,175848501845c2.png,GR 7228 L
2021-09-20,18:52:52,Peugeot,205,17584845.jpg,17584845b8969b.png,GR 8311 M
2021-09-20,17:22:42,Porsche,911,17584349.jpg,175843492b2c94.png,B 2684 JS
2021-09-20,17:21:57,Dacia,Duster,17584347.jpg,17584347aedf08.png,9418 LKN
2021-09-20,16:34:10,Peugeot,508,17584139.jpg,175841398ee4b3.png,9597 HHB
2021-09-20,15:54:33,SEAT,Ibiza,17583961.jpg,175839613b6fba.png,8456 KZZ
2021-09-20,15:40:06,Benimar,,17583875.jpg,17583875ae6497.png,9983 JRL
2021-09-20,15:01:11,BMW,3,17583665.jpg,17583665315885.png,2240 DMN
2021-09-20,15:00:01,BMW,3,17583657.jpg,1758365717473f.png,2721 GDY
2021-09-20,14:58:26,Opel,Astra,17583648.jpg,1758364880cb12.png,7539 DXH
2021-09-20,14:43:55,Volkswagen,Touran,17583580.jpg,1758358075ea4a.png,3835 JLW
2021-09-20,14:26:15,Mercedes-Benz,Type,17583489.jpg,17583489723ddb.png,B-395138
2021-09-20,12:50:29,DS,7,17582948.jpg,17582948773670.png,4150 LMT
2021-09-20,11:21:10,Peugeot,206,17582583.jpg,175825839b54ce.png,O 9295 CH
2021-09-20,06:15:54,Tata,Hispano,17581583.jpg,1758158316dede.png,8867 GWF
2021-09-20,01:57:34,Renault,Megane,17581382.jpg,17581382ed34a4.png,2581 GVM
2021-09-20,01:54:42,FIAT,500,17581376.jpg,175813768d2768.png,8768 KGM
2021-09-20,01:53:10,FIAT,500,17581373.jpg,1758137330c02e.png,9034 LKF
2021-09-20,01:50:58,Honda,Civic,17581372.jpg,17581372344df4.png,8834 KYK
2021-09-20,01:49:35,Opel,Crossland,17581368.jpg,17581368adc5a7.png,6150 LDF
2021-09-20,01:48:11,SEAT,Ibiza,17581367.jpg,17581367050e8a.png,5898 BKV
2021-09-20,01:46:47,Daewoo,Matiz,17581364.jpg,17581364a07000.png,8378 BDK
2021-09-20,01:45:18,Peugeot,308,17581359.jpg,17581359709406.png,5967 KTX
2021-09-20,00:38:54,Volvo,260-series,17581177.jpg,17581177b5cd06.png,TF 0570 J
2021-09-20,00:34:39,Husqvarna,Vitpilen,17581161.jpg,1758116153bf8e.png,8403 LHT
2021-09-20,00:23:30,Nissan,Trade,17581091.jpg,1758109176933f.png,GC 1221 BM
2021-09-20,00:21:51,SEAT,Trans,17581081.jpg,1758108146a8fb.png,GR 0885 N
2021-09-20,00:21:27,Lada,(VAZ),17581078.jpg,1758107852bb89.png,GR 1864 N
2021-09-20,00:20:44,SEAT,Terra,17581071.jpg,175810714d840a.png,GR 2329 N
2021-09-20,00:19:00,Opel,Corsa,17581061.jpg,17581061a4dade.png,GR 1516 P
2021-09-20,00:18:27,Peugeot,309,17581057.jpg,17581057cba2fa.png,GR 3186 P
2021-09-20,00:18:14,Hyundai,i20,17581056.jpg,1758105698e70b.png,4836 LSB
2021-09-20,00:17:42,Renault,4,17581051.jpg,17581051953d74.png,GR 0190 T
2021-09-20,00:17:25,Renault,4,17581048.jpg,17581048a4d8b8.png,GR 0190 T
2021-09-20,00:16:56,BMW,X2,17581041.jpg,17581041f57594.png,0536 LSH
2021-09-20,00:16:49,SEAT,Ibiza,17581040.jpg,175810401e8456.png,GR 9879 T
2021-09-20,00:16:22,Ford,Escort,17581037.jpg,17581037725c8c.png,GR 6171 W
2021-09-20,00:12:41,Peugeot,508,17581015.jpg,1758101516ee23.png,7278 LSS
2021-09-20,00:12:00,Porsche,911,17581010.jpg,175810108e285c.png,1735 LSP
2021-09-20,00:09:52,BMW,4,17580998.jpg,175809985da754.png,4991 LMJ
2021-09-20,00:07:40,Audi,RS7,17580979.jpg,17580979115bde.png,7436 LSL
2021-09-20,00:04:51,Mercedes-Benz,E-Klasse,17580954.jpg,17580954692073.png,2167 LLL
2021-09-20,00:04:14,Mercedes-Benz,E-Klasse,17580947.jpg,17580947ab9b00.png,2167 LLL
2021-09-19,23:42:39,Renault,Trucks,17580763.jpg,1758076332c002.png,9101 KKJ
2021-09-19,23:39:59,Toyota,Hiace,17580747.jpg,175807476b9d6f.png,GC 7139 CM
2021-09-19,23:37:42,Toyota,Corolla,17580729.jpg,17580729d10021.png,GC 7190 CC
2021-09-19,23:35:25,Citroёn,Saxo,17580710.jpg,17580710b3f439.png,GC 1652 CF
2021-09-19,23:31:43,FIAT,Punto,17580690.jpg,17580690d46afa.png,GC 9934 CB
2021-09-19,23:28:51,Citroёn,C3,17580669.jpg,175806692c94c7.png,6922 HLZ
2021-09-19,23:26:59,Honda,Jazz,17580652.jpg,17580652767a3a.png,2217 KCK
2021-09-19,23:25:41,Renault,Clio,17580643.jpg,17580643985b1f.png,GC 3428 BZ
2021-09-19,23:23:55,Ford,Fiesta,17580631.jpg,17580631e3b951.png,5149 KRK
2021-09-19,23:22:15,Toyota,Hiace,17580621.jpg,17580621bd6e1b.png,GC 6635 CD
2021-09-19,23:09:23,Peugeot,406,17580537.jpg,175805378031c1.png,8297 CYN
2021-09-19,23:06:32,BMW,8,17580516.jpg,1758051685fa38.png,9029 LJC
2021-09-19,22:27:57,KIA,Rio,17580125.jpg,17580125b3f58d.png,0606 KDJ
2021-09-19,22:21:33,Dacia,Logan,17580063.jpg,175800630398a3.png,3882 HWD
2021-09-19,20:07:35,Skoda,Roomster,17578519.jpg,17578519b4e8e8.png,1155 FHM
2021-09-19,18:52:40,Mercedes-Benz,Actros,17577576.jpg,17577576242bdc.png,7003 LNW
2021-09-19,18:03:42,SEAT,127,17577289.jpg,175772894f3948.png,T 6764 D
2021-09-19,17:47:31,Skoda,Enyaq,17577154.jpg,17577154f05f4b.png,1440 LSD
2021-09-19,16:10:52,Renault,Clio,17576350.jpg,1757635005da39.png,7702 LPG
2021-09-19,16:05:15,Honda,Civic,17576287.jpg,175762875ca1a8.png,GC 3344 CC
2021-09-19,16:04:45,Opel,Mokka,17576282.jpg,1757628226a2e1.png,1325 LNN
2021-09-19,16:01:32,Suzuki,Samurai,17576245.jpg,1757624573541b.png,TF 5269 AX
2021-09-19,15:37:30,Lada,(VAZ),17576022.jpg,175760224a5b9d.png,GR 3148 X
2021-09-19,15:37:14,Lada,(VAZ),17576020.jpg,175760207bcb42.png,GR 3148 X
2021-09-19,15:34:14,Citroёn,AX,17575990.jpg,17575990e4616d.png,GR 9086 X
2021-09-19,15:33:56,Citroёn,AX,17575986.jpg,17575986d4e84f.png,GR 9086 X
2021-09-19,15:33:56,Renault,25,17575985.jpg,175759852d69ca.png,C 1156 AC
2021-09-19,15:32:49,Renault,Clio,17575973.jpg,175759733754e9.png,GR 0030 Z
2021-09-19,15:32:27,Peugeot,405,17575971.jpg,175759715b578e.png,C 6961 AX
2021-09-19,15:32:08,Citroёn,BX,17575967.jpg,175759678022ad.png,GR 2508 Z
2021-09-19,15:31:52,Citroёn,BX,17575963.jpg,17575963ff626a.png,GR 2508 Z
2021-09-19,15:31:10,Opel,Astra,17575959.jpg,175759590af914.png,GR 7957 Z
2021-09-19,15:30:56,Rover,600-series,17575958.jpg,1757595875f737.png,C 3191 BL
2021-09-19,15:30:07,Renault,Express,17575952.jpg,17575952b5653f.png,GR 9340 Z
2021-09-19,15:29:52,Iveco,TurboDaily,17575951.jpg,17575951f39834.png,OU 2103 V
2021-09-19,15:28:46,FIAT,Tempra,17575944.jpg,17575944cc934c.png,C 7132 BV
2021-09-19,15:27:46,Suzuki,Wagon,17575931.jpg,175759314719c3.png,AB 4682 S
2021-09-19,14:58:22,Citroёn,C4,17575718.jpg,1757571854d487.png,4061 JHZ
2021-09-19,14:23:20,Mercedes-Benz,Actros,17575447.jpg,17575447c42408.png,5428 LMC
2021-09-19,14:00:26,Toyota,Corolla,17575268.jpg,17575268e210a4.png,B 9960 LS
2021-09-19,13:48:09,Suzuki,GSX-R,17575187.jpg,1757518776da63.png,9300 DMX
2021-09-19,13:34:07,Peugeot,2008,17575115.jpg,17575115b0f36b.png,0004 LLX
2021-09-19,13:18:50,Renault,19,17575029.jpg,17575029131e2b.png,O 1156 AZ
2021-09-19,12:52:18,FIAT,Grande,17574909.jpg,1757490962e8fa.png,5689 GCJ
2021-09-19,10:48:01,Volkswagen,Golf,17574005.jpg,1757400579ff21.png,8552 HSS
2021-09-19,10:46:59,Volkswagen,Golf,17574000.jpg,17574000ce89dc.png,7100 DZF
2021-09-19,10:46:02,Volkswagen,Golf,17573993.jpg,17573993dea1b7.png,1592 CYP
2021-09-19,10:44:55,Volkswagen,Golf,17573986.jpg,17573986128a07.png,5647 CHR
2021-09-19,10:43:38,Volkswagen,Golf,17573979.jpg,17573979bea47d.png,6703 KBX
2021-09-19,10:42:25,Volkswagen,Golf,17573974.jpg,175739740d615d.png,0612 KGX
2021-09-19,10:41:13,Volkswagen,Golf,17573966.jpg,17573966b05cf7.png,0094 JPD
2021-09-19,10:35:42,Mercedes-Benz,Sprinter,17573941.jpg,175739417b89d1.png,3183 BGP
2021-09-19,10:34:11,BMW,3,17573930.jpg,17573930312a42.png,6156 CSF
2021-09-19,10:23:52,Volkswagen,Tiguan,17573882.jpg,17573882528801.png,2186 LRB
2021-09-19,10:21:43,Volkswagen,Tiguan,17573868.jpg,17573868681793.png,0842 LJD
2021-09-19,10:20:15,Volkswagen,Tiguan,17573859.jpg,175738598432ef.png,3221 KXJ
2021-09-19,10:17:52,Volkswagen,Tiguan,17573841.jpg,175738410ebd03.png,8991 KHX
2021-09-19,10:16:17,Volkswagen,Tiguan,17573829.jpg,1757382998ae70.png,3582 KHX
2021-09-19,10:14:42,Volkswagen,Tiguan,17573818.jpg,175738180dff5e.png,1164 LMC
2021-09-19,10:11:32,Volkswagen,Tiguan,17573806.jpg,17573806902160.png,9135 LHD
2021-09-19,10:09:22,Volkswagen,Tiguan,17573798.jpg,175737985abde1.png,8787 JYW
2021-09-19,10:07:39,Volkswagen,Tiguan,17573791.jpg,17573791cb3792.png,1453 JXG
2021-09-19,09:56:39,Volkswagen,Tiguan,17573737.jpg,17573737d110a5.png,8984 LBS
2021-09-19,09:54:27,Volkswagen,Tiguan,17573726.jpg,175737261009f6.png,3287 LDR
2021-09-19,09:52:04,Volkswagen,Tiguan,17573708.jpg,17573708ceabc1.png,6418 LJB
2021-09-19,09:48:07,Volkswagen,Tiguan,17573690.jpg,1757369051854b.png,8475 KBP
2021-09-19,09:46:33,Volkswagen,Tiguan,17573683.jpg,17573683fc863f.png,8493 KFM
2021-09-19,09:45:14,Volkswagen,Tiguan,17573675.jpg,17573675bc6f7e.png,4984 KRV
2021-09-19,09:43:57,Volkswagen,Tiguan,17573669.jpg,17573669de48f9.png,8053 KKF
2021-09-19,09:42:43,Volkswagen,Tiguan,17573660.jpg,17573660994fe2.png,9591 KMP
2021-09-19,09:41:18,Volkswagen,Tiguan,17573652.jpg,175736520ba970.png,3112 HZH
2021-09-19,08:29:23,Weinsberg,CaraBus,17573431.jpg,1757343166558e.png,3033 LMZ
2021-09-19,08:26:46,Mercedes-Benz,C-Klasse,17573424.jpg,175734246e2a7c.png,4178 GSK
2021-09-19,08:25:14,Volkswagen,Polo,17573421.jpg,17573421e594a3.png,4305 JTV
